17.095s chrony-wait.service
 3.715s ovs-configuration.service
 3.423s sys-module-fuse.device
 3.335s sys-module-configfs.device
 3.307s sys-devices-pnp0-00:04-tty-ttyS0.device
 3.307s dev-ttyS0.device
 3.304s dev-ttyS3.device
 3.304s sys-devices-platform-serial8250-tty-ttyS3.device
 3.302s sys-devices-platform-serial8250-tty-ttyS2.device
 3.302s dev-ttyS2.device
 3.301s dev-ttyS1.device
 3.301s sys-devices-platform-serial8250-tty-ttyS1.device
 3.175s sys-devices-pci0000:00-0000:00:04.0-nvme-nvme0-nvme0n1-nvme0n1p4.device
 3.175s dev-disk-by\x2dlabel-root.device
 3.175s dev-disk-by\x2dpartuuid-fa8cd102\x2d5e92\x2d554e\x2dac90\x2da1f2e48e1148.device
 3.175s dev-disk-by\x2did-nvme\x2dAmazon_Elastic_Block_Store_vol08dfe3d926c12d339\x2dpart4.device
 3.175s dev-disk-by\x2duuid-a94638ed\x2d8166\x2d4b1e\x2daab3\x2dd8d849ab589f.device
 3.174s dev-disk-by\x2did-nvme\x2dAmazon_Elastic_Block_Store_vol08dfe3d926c12d339_1\x2dpart4.device
 3.174s dev-disk-by\x2dpath-pci\x2d0000:00:04.0\x2dnvme\x2d1\x2dpart4.device
 3.174s dev-disk-by\x2dpartlabel-root.device
 3.174s dev-nvme0n1p4.device
 3.174s dev-disk-by\x2did-nvme\x2duuid.d7ddcfe3\x2dc3e0\x2d5abf\x2d9d14\x2dce3aefe925e9\x2dpart4.device
 3.166s sys-devices-pci0000:00-0000:00:04.0-nvme-nvme0-nvme0n1-nvme0n1p1.device
 3.166s dev-disk-by\x2did-nvme\x2dAmazon_Elastic_Block_Store_vol08dfe3d926c12d339_1\x2dpart1.device
 3.166s dev-disk-by\x2dpath-pci\x2d0000:00:04.0\x2dnvme\x2d1\x2dpart1.device
 3.166s dev-nvme0n1p1.device
 3.166s dev-disk-by\x2did-nvme\x2dAmazon_Elastic_Block_Store_vol08dfe3d926c12d339\x2dpart1.device
 3.166s dev-disk-by\x2dpartlabel-BIOS\x2dBOOT.device
 3.166s dev-disk-by\x2did-nvme\x2duuid.d7ddcfe3\x2dc3e0\x2d5abf\x2d9d14\x2dce3aefe925e9\x2dpart1.device
 3.166s dev-disk-by\x2dpartuuid-269357c1\x2d2a68\x2dba45\x2d96fd\x2d3054dd657a64.device
 3.163s dev-disk-by\x2did-nvme\x2duuid.d7ddcfe3\x2dc3e0\x2d5abf\x2d9d14\x2dce3aefe925e9.device
 3.163s dev-nvme0n1.device
 3.163s sys-devices-pci0000:00-0000:00:04.0-nvme-nvme0-nvme0n1.device
 3.163s dev-disk-by\x2dpath-pci\x2d0000:00:04.0\x2dnvme\x2d1.device
 3.163s dev-disk-by\x2ddiskseq-1.device
 3.163s dev-disk-by\x2did-nvme\x2dAmazon_Elastic_Block_Store_vol08dfe3d926c12d339.device
 3.163s dev-disk-by\x2did-nvme\x2dAmazon_Elastic_Block_Store_vol08dfe3d926c12d339_1.device
 3.162s sys-subsystem-net-devices-ens5.device
 3.162s sys-devices-pci0000:00-0000:00:05.0-net-ens5.device
 3.072s sys-devices-pci0000:00-0000:00:04.0-nvme-nvme0-nvme0n1-nvme0n1p3.device
 3.072s dev-disk-by\x2did-nvme\x2dAmazon_Elastic_Block_Store_vol08dfe3d926c12d339\x2dpart3.device
 3.072s dev-disk-by\x2did-nvme\x2dAmazon_Elastic_Block_Store_vol08dfe3d926c12d339_1\x2dpart3.device
 3.072s dev-disk-by\x2dpartlabel-boot.device
 3.072s dev-disk-by\x2did-nvme\x2duuid.d7ddcfe3\x2dc3e0\x2d5abf\x2d9d14\x2dce3aefe925e9\x2dpart3.device
 3.072s dev-disk-by\x2dpath-pci\x2d0000:00:04.0\x2dnvme\x2d1\x2dpart3.device
 3.072s dev-disk-by\x2duuid-af662023\x2d2f17\x2d4a1c\x2da910\x2de48712007ae2.device
 3.072s dev-nvme0n1p3.device
 3.072s dev-disk-by\x2dpartuuid-7fa173a2\x2de9c4\x2dd14e\x2d9e6f\x2d723f5e98b49a.device
 3.072s dev-disk-by\x2dlabel-boot.device
 3.058s dev-disk-by\x2duuid-7B77\x2d95E7.device
 3.058s dev-disk-by\x2dpartlabel-EFI\x2dSYSTEM.device
 3.058s sys-devices-pci0000:00-0000:00:04.0-nvme-nvme0-nvme0n1-nvme0n1p2.device
 3.058s dev-disk-by\x2dpartuuid-42568aa5\x2d4d2f\x2d5544\x2dba18\x2d484330be8bdb.device
 3.058s dev-disk-by\x2did-nvme\x2dAmazon_Elastic_Block_Store_vol08dfe3d926c12d339_1\x2dpart2.device
 3.058s dev-disk-by\x2dlabel-EFI\x2dSYSTEM.device
 3.058s dev-disk-by\x2did-nvme\x2dAmazon_Elastic_Block_Store_vol08dfe3d926c12d339\x2dpart2.device
 3.058s dev-disk-by\x2did-nvme\x2duuid.d7ddcfe3\x2dc3e0\x2d5abf\x2d9d14\x2dce3aefe925e9\x2dpart2.device
 3.058s dev-disk-by\x2dpath-pci\x2d0000:00:04.0\x2dnvme\x2d1\x2dpart2.device
 3.058s dev-nvme0n1p2.device
 2.485s sys-devices-virtual-block-loop0.device
 2.485s dev-loop0.device
 2.472s dev-disk-by\x2ddiskseq-3.device
 2.262s aws-kubelet-nodename.service
 1.509s afterburn.service
  872ms initrd-switch-root.service
  842ms coreos-update-ca-trust.service
