3.750s sys-module-fuse.device
 346ms dracut-cmdline.service
 343ms dracut-initqueue.service
 261ms initrd-cleanup.service
 233ms NetworkManager-wait-online.service
 211ms systemd-tmpfiles-setup.service
 185ms systemd-vconsole-setup.service
 158ms dev-hugepages.mount
 154ms dev-mqueue.mount
 151ms coreos-printk-quiet.service
 149ms sys-kernel-debug.mount
 146ms sys-kernel-tracing.mount
 145ms crio-subid.service
 141ms tmp.mount
 140ms kmod-static-nodes.service
 139ms modprobe@drm.service
 136ms lvm2-monitor.service
 131ms ovs-vswitchd.service
 130ms rpm-ostreed.service
 121ms NetworkManager.service
 121ms modprobe@efi_pstore.service
 101ms systemd-tmpfiles-setup-dev.service
  98ms rpc-statd.service
  96ms console-login-helper-messages-gensnippet-ssh-keys.service
  95ms boot.mount
  86ms systemd-udevd.service
  83ms systemd-udev-trigger.service
  79ms systemd-modules-load.service
  76ms coreos-ignition-write-issues.service
  76ms coreos-platform-chrony-config.service
  75ms systemd-network-generator.service
  73ms dracut-shutdown.service
  69ms systemd-journal-flush.service
  62ms systemd-sysusers.service
  61ms chronyd.service
  60ms systemd-sysctl.service
  57ms rpcbind.service
  54ms dracut-pre-udev.service
  52ms systemd-remount-fs.service
  51ms systemd-journald.service
  47ms auditd.service
  45ms systemd-logind.service
  39ms systemd-fsck@dev-disk-by\x2duuid-e72cf144\x2d7476\x2d466e\x2d8969\x2d705122e4499c.service
  39ms kubelet-cleanup.service
  33ms sshd.service
  30ms dracut-pre-trigger.service
  28ms dbus-broker.service
  28ms initrd-udevadm-cleanup-db.service
  27ms nmstate.service
  21ms systemd-journal-catalog-update.service
  21ms dracut-pre-pivot.service
  20ms systemd-fsck-root.service
  17ms node-valid-hostname.service
  14ms nmstate-configuration.service
  12ms sys-kernel-config.mount
  12ms sys-fs-fuse-connections.mount
  12ms dracut-mount.service
  11ms rpc-statd-notify.service
  10ms systemd-user-sessions.service
   9ms ovs-delete-transient-ports.service
   9ms kubelet-auto-node-size.service
   9ms initrd-parse-etc.service
   9ms aws-kubelet-nodename.service
   8ms systemd-boot-update.service
   8ms rhsmcertd.service
   8ms systemd-update-utmp.service
   7ms dracut-pre-mount.service
   6ms systemd-update-done.service
   6ms systemd-update-utmp-runlevel.service
   6ms systemd-random-seed.service
   6ms modprobe@configfs.service
   5ms var.mount
   5ms wait-for-primary-ip.service
   5ms modprobe@fuse.service
   4ms aws-kubelet-providerid.service
   4ms ostree-remount.service
   1ms openvswitch.service
